so_dang_ky,ten_thuoc,hoat_chat,noi_dung_dieu_tri,dang_bao_che,danh_muc,ham_luong,url_nguon
VD-21185-14,Pokidclor 125,Cefaclor (dưới dạng Cefaclor monohydrat) 125 mg,"Chỉ định Cefaclor
Cefaclor được chỉ định cho các nhiễm khuẩn do các vi khuẩn nhạy cảm sau đây: - Viêm tai giữa do S. pneumoniae, H. influenzae, Staphylococci, S. pyogenes, (Streptococcus b tán huyết nhóm A) và M. catarrhalis. - Nhiễm khuẩn đường hô hấp dưới, kể cả viêm phổi, gây ra do S. pneumoniae, H. influenzae, S. pyogenes (Streptococcus b tán huyết nhóm A) và M. catarrhalis. - Nhiễm khuẩn đường hô hấp trên, kể cả viêm họng và viêm amiđan gây ra do S. pyogenes (Streptococcus b tán huyết nhóm A) và M. catarrhalis. Lưu ý: Penicillin là thuốc thường được chọn để điều trị và phòng ngừa nhiễm khuẩn do Streptococcus, gồm cả điều trị dự phòng thấp khớp. Hội Tim Hoa Kỳ đã đề nghị sử dụng amoxillin như là một thuốc chuẩn mực để dự phòng viêm nội tâm mạc nhiễm khuẩn trong các thủ thuật nha khoa, các thủ thuật tại miệng và đường hô hấp trên, penicillin V có thể được chấp nhận là thuốc thay thế để phòng ngừa nhiễm khuẩn huyết do Streptococcus ở đường tai mũi họng; tuy nhiên hiện nay chưa có các số liệu chắc chắn về hiệu quả của cefaclor trong phòng ngừa thấp khớp hoặc viêm nội tâm mạc nhiễm khuẩn. - Nhiễm khuẩn tiết niệu bao gồm viêm bể thận và viêm bàng quang do E. coli, P. mirabilis, Klebsiella spp, và tụ cầu coagulase âm tính. Lưu ý: Cefaclor có hiệu quả trong nhiễm khuẩn tiết niệu kể cả cấp tính lẫn mạn tính. - Nhiễm khuẩn da và cấu trúc da do S. aureus và S. pyogenes (Streptococcus b tán huyết nhóm A) - Viêm xoang - Viêm niệu đạo do lậu cầu Nên nuôi cấy và làm kháng sinh đồ để xác định tính nhạy cảm của vi khuẩn gây bệnh với cefaclor.",Thuốc bột uống,,,https://thuocbietduoc.com.vn/thuoc-46565/pokidclor-125.aspx
VD-12008-10,Amoxicilin 250 mg,Amoxicilin trihydrat tương đương 250mg Amoxicilin,"Chỉ định Amoxicilin
Ðiều trị các nhiễm khuẩn do các vi khuẩn nhạy cảm với thuốc tại các vị trí sau: 
- Ðường hô hấp trên (bao gồm cả Tai Mũi Họng); như: viêm amiđan, viêm xoang, viêm tai giữa; 
- Ðường hô hấp dưới, như đợt cấp của viêm phế quản mãn, viêm phổi thùy và viêm phổi phế quản; 
- Ðường tiêu hóa: như sốt thương hàn; 
- Ðường niệu dục: như viêm thận-bể thận, lậu, sảy thai nhiễm khuẩn hay nhiễm khuẩn sản khoa. Các nhiễm khuẩn như nhiễm khuẩn huyết, viêm nội tâm mạc và viêm màng não do vi khuẩn nhạy cảm với thuốc nên được điều trị khởi đầu theo đường tiêm với liều cao và, nếu có thể, kết hợp với một kháng sinh khác. 
- Dự phòng viêm nội tâm mạc: Amoxicillin có thể được sử dụng để ngăn ngừa du khuẩn huyết có thể phát triển viêm nội tâm mạc. Tham khảo thông tin kê toa đầy đủ về các vi khuẩn nhạy cảm.",,,,https://thuocbietduoc.com.vn/thuoc-32096/amoxicilin-250-mg.aspx
VN2-94-13,Tenifo E,Tenofovir disoproxil fumarate 300mg; Emtricitabine 200mg,"Chỉ định Tenofovir
Điều trị nhiễm HIV-týp 1 (HIV-1) ở người lớn, kết hợp với các thuốc kháng retrovirus khác (không dùng riêng lẻ).
Phòng ngừa nhiễm HIV sau khi đã tiếp xúc với bệnh (do nghề nghiệp hay không do nghề nghiệp) ở người có nguy cơ lây nhiễm virus, kết hợp với các thuốc kháng retrovirus khác.
Điều trị viêm gan siêu vi B mãn tính ở người lớn khi đã đề kháng với lamivudin.",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-44792/tenifo-e.aspx
VN-17944-14,Orela 12.5,"Carvedilol 12,5mg","Chỉ định Carvedilol
Carvedilol 6,25, Carvedilol 12,5, Carvedilol 25: Ðiều trị suy tim ứ huyết có triệu chứng: Carvedilol được chỉ định trong điều trị suy tim ứ huyết có triệu chứng để hạ thấp tỷ lệ tử vong và số lần nhập viện do bệnh lý tim mạch, cải thiện cảm giác khỏe khoắn của bệnh nhân và làm chậm tiến triển của bệnh. Carvedilol có thể được kết hợp với điều trị tiêu chuẩn, và thuốc cũng có thể được sử dụng trên những bệnh nhân không dung nạp được thuốc ức chế men chuyển hay những bệnh nhân không thể điều trị với digitalis, hydralazine hay nitrate. Carvedilol 25: - Cao huyết áp nguyên phát: Carvedilol được chỉ định để điều trị cao huyết áp nguyên phát. Thuốc có thể sử dụng đơn độc hay phối hợp với các thuốc điều trị cao huyết áp khác, đặc biệt là với các thuốc lợi tiểu thuộc nhóm thiazide. - Ðiều trị cơn đau thắt ngực.",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-45944/orela-125.aspx
VD-23317-15,Ranitidin 300 mg,Ranitidin 300 mg,"Chỉ định Ranitidine
Viêm loét dạ dày-tá tràng lành tính, viêm loét dạ dày tá tràng do các thuốc kháng viêm, loét sau phẫu thuật, viêm thực quản trào ngược, hội chứng Zollinger-Ellison.",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-50460/ranitidin-300-mg.aspx
VD-30083-18,Atorvastatin 20,Atorvastatin 20mg,"Chỉ định Atorvastatin
Ðiều trị hỗ trợ cho chế độ ăn kiêng làm giảm cholesterol toàn phần, LDL, apolipoprotein B, triglycerid & làm tăng HDL ở bệnh nhân tăng cholesterol máu nguyên phát & rối loạn lipid máu hỗn hợp (type IIa & IIb); làm giảm triglycerid máu type IV). Ðiều trị rối loạn betalipoprotein máu nguyên phát (type III). Ðiều trị hỗ trợ với các biện pháp làm giảm lipid khác để làm giảm cholesterol toàn phần & LDL ở bệnh nhân tăng cholesterol máu có tính gia đình đồng hợp tử.",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-54949/atorvastatin-20.aspx
VD-29840-18,Slandom 4,Ondansetron (dưới dạng Ondansetron hydroclorid) 4mg,"Chỉ định Ondansetron
- Buồn nôn & nôn do hoá trị & xạ trị. - Dự phòng buồn nôn, nôn sau phẫu thuật. - Ðiều trị buồn nôn & nôn sau phẫu thuật",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-58184/slandom-4.aspx
VN-20622-17,M-Clanet 625,Amoxicilin (dưới dạng Amoxicilin trihydrat) 500 mg; Acid Clavulanic (dưới dạng Clavulanat kali kết hợp với Cellulose vi tinh thể theo tỷ lệ 1:1) 125 mg,"Chỉ định Amoxicilin
Ðiều trị các nhiễm khuẩn do các vi khuẩn nhạy cảm với thuốc tại các vị trí sau: 
- Ðường hô hấp trên (bao gồm cả Tai Mũi Họng); như: viêm amiđan, viêm xoang, viêm tai giữa; 
- Ðường hô hấp dưới, như đợt cấp của viêm phế quản mãn, viêm phổi thùy và viêm phổi phế quản; 
- Ðường tiêu hóa: như sốt thương hàn; 
- Ðường niệu dục: như viêm thận-bể thận, lậu, sảy thai nhiễm khuẩn hay nhiễm khuẩn sản khoa. Các nhiễm khuẩn như nhiễm khuẩn huyết, viêm nội tâm mạc và viêm màng não do vi khuẩn nhạy cảm với thuốc nên được điều trị khởi đầu theo đường tiêm với liều cao và, nếu có thể, kết hợp với một kháng sinh khác. 
- Dự phòng viêm nội tâm mạc: Amoxicillin có thể được sử dụng để ngăn ngừa du khuẩn huyết có thể phát triển viêm nội tâm mạc. Tham khảo thông tin kê toa đầy đủ về các vi khuẩn nhạy cảm.",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-57058/m-clanet-625.aspx
V526-H12-05,Propylthiouracil 50mg,Propylthiouracil,"Chỉ định Propylthiouracil
Điều trị ưu năng tuyến giáp.",Viên nén,,,https://thuocbietduoc.com.vn/thuoc-18464/propylthiouracil-50mg.aspx
VD-0993-06,Amcalfort D,"Calcium carbonate, Cholecalciferol","Chỉ định Calcium Carbonate
Calcium Carbonate được dùng trong việc điều trị, kiểm soát, phòng chống, & cải thiện những bệnh, hội chứng, và triệu chứng sau: 
- Bổ sung canxi - Dạ dày chua - Rối loạn dạ dày - Acid khó tiêu - Ợ nóng",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-4174/amcalfort-d.aspx
VN-10352-05,Amolic,"Amoxicilline, clavulanate potassium","Chỉ định Clavulanate Potassium
Nhiễm khuẩn nặng đường hô hấp trên: viêm amidan, viêm xoang, viêm tai giữa đã được điều trị bằng các kháng sinh thông thường nhưng không đỡ. 
Nhiễm khuẩn đường hô hấp dưới bởi các chủng H.influenza và Branhamella catarrbalis sản sinh beta - lactamase: viêm phế quản cấp và mạn, viêm phổi - phế quản. 
Nhiễm khuẩn nặng đường tiết niệu - sinh dục bởi các chủgn E.coli, Klebsiella và Enterobacter sản sinh: viêm bàng quang, viêm niệu đạo, viêm bể thận (nhiễm khuẩn đường sinh dục nữ). 
Nhiễm khuẩn da và mô mềm: mụn nhọt, áp xe, nhiễm khuẩn máu sản khoa, nhiễm khuẩn trong ổ bụng (tiêm tĩnh mạch trong nhiễm khuẩn máu, viêm phúc mạc, nhiễm khuẩn sau mổ, đề phòng nhiễm khuẩn trong khi mổ dạ dày - ruột,tử cung, đầu và cổ, tim, thận, thay khớp và đường mật).",Bột pha dung dịch tiêm,,,https://thuocbietduoc.com.vn/thuoc-2076/amolic.aspx
VN-4668-07,Dogweisu Supide Capsule 50mg (Sulpiride),Sulpiride,"Chỉ định Sulpiride
Ðiều trị ngắn hạn các triệu chứng lo âu ở người lớn khi không đáp ứng với các điều trị chuẩn. 
Các rối loạn hành vi nặng (kích động, tự làm tổn thương, bắt chước rập khuôn) ở trẻ trên 6 tuổi, đặc biệt trong bệnh cảnh của hội chứng tự kỷ.",Viên nang,,,https://thuocbietduoc.com.vn/thuoc-23617/dogweisu-supide-capsule-50mg-sulpiride.aspx
VND-4680-05,Khí hư bạch đới,"Xuyên khung, đương qui, hoàng cầm, hoàng liên, kim ngân hoa, đảng sâm, ích mẫu, cam thảo","Chỉ định Xuyên khung
+ Trị đầu đau do phong hàn nhập vào não, đau nhức do hàn, khớp bị đau, co rút, phụ nữ huyết bị bế, không con ( Bản Kinh ).
+ Trị các chứng hàn khí, ngực bụng đau, trúng ác khí, thình lình bị sưng đau, hông sườn đau, chân răng ra máu ( Biệt lục ).
+ Trị lưng đùi mỏi yếu, bán thân bất toại, nhau thai không ra, bụng đau do lạnh (Dược Tính Luận).
+ Trị phong hàn, đầu đau, chóng mặt, hông sườn đau, bụng đau, đau nhức do hàn , kinh bế, sinh khó, sinh xong huyết bị ứ gây đau, mụn nhọt (Trung Dược Đại Từ Điển).
+ Trị Can kinh bất điều , kinh bế, hành kinh bụng đau, trưng hà, bụng đau,ngực sườn đau như kim đâm, té ngã sưng đau, đầu đau, phong thấp đau nhức ( Trung Hoa Nhân Dân Cộng Hòa Quốc Điển ) .
+ Trị kinh nguyệt rối loạn, kinh bế, hành kinh bụng đau, sinh khó, sau khi sinh bụng đau, ngực sườn đau tức, tay chân tê dại, mụn nhọt đau nhức, chấn thương té ngã, đầu đau, phong thấp tý (Sổ Tay Lâm Sàng Trung Dược).",Hoàn cứng,,,https://thuocbietduoc.com.vn/thuoc-22980/khi-hu-bach-doi.aspx
VN-6052-01,Chloramphenicol sodium succinate,Chloramphenicol,"Chỉ định Chloramphenicol
- Nhiễm trùng phần trước của mắt, mí & lệ đạo.
- Phòng ngừa nhiễm trùng trước & sau mổ, bỏng hóa chất & các loại bỏng khác. 
- Những nhiễm khuẩn nặng do vi khuẩn nhạy cảm, viêm màng não và những nhiễm khuẩn khác do Haemophilus influenzae khi các kháng sinh aminopenicilin, gentamicin và một số cephalosporin thế hệ 3 không hiệu quả hoặc bị chống chỉ định.
- Nhiễm khuẩn do Rickettsia khi không thể dùng tetracyclin.
- Mắt hột & zona mắt.
- Bơm rửa hệ thống dẫn lưu nước mắt với mục đích điều trị hay phòng ngừa.",Bột pha dung dịch tiêm,,,https://thuocbietduoc.com.vn/thuoc-7552/chloramphenicol-sodium-succinate.aspx
VND-1226-03,Dầu nóng Kim Long,"Menthol, Methyl salicylate, long não tinh chế, Tinh dầu khuynh diệp","Chỉ định menthol
Dạng thuốc kem menthol được sử dụng để làm giảm những cơn đau nhẹ cho các bệnh như viêm khớp, viêm bao hoạt dịch, viêm gân, bong gân, đau lưng, bầm tím và chuột rút. Thuốc cũng có thể được sử dụng cho các bệnh khác theo chỉ định của bác sĩ.
Dạng dung dịch dùng đê hit giúp Giảm nhanh các chứng nghẹt mũi, sổ mũi do cảm cúm gây ra, giúp thông mũi và dễ thở.",Dung dịch,,,https://thuocbietduoc.com.vn/thuoc-15260/dau-nong-kim-long.aspx
VN-3265-07,"Horompelin injection ""Oriental""",Metoclopramide,"Chỉ định Metoclopramide
Ðiều trị triệu chứng buồn nôn và nôn. Các biểu hiện khó tiêu do rối loạn nhu động ruột. Chuẩn bị cho một vài xét nghiệm đường tiêu hóa (dạng tiêm);.",Dung dịch tiêm-10mg/2ml,,,https://thuocbietduoc.com.vn/thuoc-15684/horompelin-injection-oriental.aspx
VNA-2952-00,Thang thuốc bổ cổ truyền,"Bach truật, Bach linh, Bạch thược, Cam thảo, Cẩu tích, Cốt toái bổ, Ðại táo, Ðương quy, Hà thủ ô","Chỉ định Bạch thược
- Dùng dạng sống chữa nhức đầu, chân tay đau nhức, trị tả lỵ, mồ hôi trộm, tiểu tiện khó, đái đường; giải nhiệt, chữa cảm mạo do chứng lo gây nên.
- Dạng sao tẩm chữa các bệnh về huyết, thông kinh nguyệt. Nếu sao cháy cạnh chữa băng huyết. Nếu sao vàng chữa đau bụng kinh, rong kinh…",Thuốc thang,,,https://thuocbietduoc.com.vn/thuoc-3137/thang-thuoc-bo-co-truyen.aspx
VD-2631-07,"Calcium Stada Vitamin C, PP","Calci glucoheptonat, Acid ascorbic, Nicotinamid, Acid hypophosphorous","Chỉ định Calcium Glucoheptonate
Điều trị Thiếu canxi, Loãng xương sau mãn kinh, Trào ngược dạ dày và các bệnh chứng khác.",Dung dịch uống,,,https://thuocbietduoc.com.vn/thuoc-4087/calcium-stada-vitamin-c-pp.aspx
NC08-H10-06,Hebevera,"Diệp hạ châu, xuyên tâm liên, chi tử","Chỉ định Diệp hạ châu
Diệp hạ châu giúp tăng cường chức năng gan trong các trường hợp: xơ gan, viêm gan, gan nhiễm mỡ, gan bị tổn hại do uống nhiều rượu bia, hút thuốc lá và dùng thuốc có độc tính ảnh hưởng tới gan.",Si rô,,,https://thuocbietduoc.com.vn/thuoc-10096/hebevera.aspx
VN-7192-08,Kemal,Naloxone HCl,"Thuốc được sử dụng điều trị ức chế hô hấp do các opiat tự nhiên và tổng hợp như anileridin, codein, diphenoxylat, fentanyl citrat, heroin, hydromorphon, levorphanol, meperidin, methadon, morphin, oxymorphin, alcaloid hydroclorid của thuốc ó phiện đậm đặc và prpoxyphen.",Dung dịch tiêm,,,https://thuocbietduoc.com.vn/thuoc-29438/kemal.aspx
V1033-H12-10,Da dày - tá tràng PV,"Cao khô hỗn hợp (Lá khôi, Khổ sâm, Bồ công anh, Cam thảo, Hương phụ, Hậu phác, Uất kim, Mộc hương, Chỉ thực)","Chỉ định Bồ công anh
Tác dụng của Bồ công anh: 
Thanh nhiệt, giải độc, tán sưng tiêu ung `đặc hiệu trị vú sưng đau` (Lâm Sàng Thường Dụng Trung Dược Thủ Sách).
Chủ trị:
Trị đinh nhọt sưng tấy, tuyến vú viêm, nhiễm trùng đường tiểu, amidal viêm cấp tính (Lâm Sàng Thường Dụng Trung Dược Thủ Sách).
Bài thuốc
+ Trị gai đâm hoặc bị nhằm nước đái của con cáo làm cho thịt sưng phù: Bồ công anh gĩa nát lấy nước cốt bôi vào nhiều lần thì khỏi (Đồ Kinh phương).
+ Trị sản hậu không cho con bú, sữa tích lại làm cho vú căng, sưng: Bồ công anh gĩa nát, đắp lên đó, ngày 3 đến 4 lần (Mai Sư phương).
+ Làm cho răng cứng, mạnh gân xương, sinh được thận thủy, tuổi chưa đến 80 có tác dụng làm đen râu tóc, tuổi trẻ uống gìa không yếu: Bồ công anh 1 cân, loại này thường sống ở trong vườn, nó có vào giữa tháng 3  tháng 4, sang mùa thu thì nở hoa, khi ấy cắt cả gốc lá, thân cây, 1 cân rửa sạch đem phơi âm can, không được phơi nắng, bỏ vào thùng đậy kín. Lấy 40g  muối, 20g  Hương phụ tử, tán bột rồi cho Bồ công anh vào đó ngâm 1 đêm, hôm sau chia làm 20 nắm, rồi dùng giấy bao 3-4 lớp thật chặt. Lấy phân giun đất buộc thật chặt cho vào lò sấy khô, dùng lửa nướng cho hồng lên là đủ. Xong đem ra bỏ phân giun đất đi rồi tán nhỏ, cứ sức vào răng vào buổi sáng, tối, nhổ cũng được, nuốt cũng được, làm lâu mới hiệu nghiệm (Hoàn Thiếu Đơn  - Thụy Trúc Đường Kinh Nghiệm phương).
+ Trị vú sưng đỏ: Bồ công anh 40g, Nhẫn đông đằng 80g, gĩa nát. Sắc với  2 chén nước còn 1 chén, uống trước bữa ăn (Tích Đức Đường phương).
+ Trị cam sang, đinh nhọt: Bồ công anh gĩa nát, lấy riêng một ít vắt nước trộn rượu sắc uống cho ra mồ hôi (Chứng Loại Bản Thảo).
+ Trị lở loét lâu ngày không khỏi, ong châm, rắn cắn, bọ cạp cắn: Bồ công anh gĩa nát,  đắp vào vết thương (Cấp Cứu phương).
+ Trị tuyến sữa viêm cấp tính: Bồ công anh 32g, Qua lâu, Liên kiều mỗi thứ 20g, Bạch chỉ 12g, sắc uống. Bên ngoài dùng Bồ công anh tươi gĩa nát đắp (Lâm Sàng Thường Dụng Trung Dược Thủ Sách).
+ Trị ung độc sưng tấy cấp tính: Bồ công anh 20g  đến 40g, sắc uống (Bồ Công Anh Thang - Lâm Sàng Thường Dụng Trung Dược Thủ Sách).
+ Trị đinh nhọt, sưng độc phát sốt, lở loét ngoài da, đỏ mắt do phong hỏa: Bồ công anh 20g , Dã cúc hoa, Kim ngân hoa mỗi thứ 12g, Cam thảo sống 1,20g. Sắc uống.
+ Trị viêm ruột thừa chưa vỡ mủ: Bồ công anh 12g, Tử hoa địa đinh 20g, Mã xỉ hiện 40g, Hoàng cầm, Đơn sâm mỗi thứ 12g  sắc uống (Lâm Sàng Thường Dụng Trung Dược Thủ Sách).
+ Trị kết mạc viêm cấp tính, mắt đỏ sưng đau `do Can hỏa bốc lên`: Bồ công anh (tươi) 80g , Chi tử 7 trái, sắc uống (Lâm Sàng Thường Dụng Trung Dược Thủ Sách).",,,,https://thuocbietduoc.com.vn/thuoc-32041/da-day-ta-trang-pv.aspx
