so_dang_ky,ten_thuoc,hoat_chat,noi_dung_dieu_tri,dang_bao_che,danh_muc,ham_luong,url_nguon
VD-26165-17,Bvit 6 250mg,Pyridoxin HCl 250 mg,"Chỉ định Vitamin B6
Phòng và điều trị thiếu hụt vitamin B6: khi thiếu hụt do dinh dưỡng, ít gặp trường hợp thiếu đơn độc một vitamin nhóm B, vì vậy bổ sung vitmain dưới dạng hỗ hợp có hiệu quả hơn dùng đơn lẻ. Tốt nhất vẫn là cải thiện chế độ ăn. Thiếu hụt pyridoxxin có thể dẫn đến thiếu máu nguyên bào sắt, viêm dây thần kinh ngoại vi, viêm da tăng bã nhờn, khô nứt môi. Nhu cầu cơ thể tăng và việc bổ sung vitamin B6, có thể cần thiết trong các trường hợp sau đây: nghiện rượu, bỏng, suy tim sung huyết, sốt kéo dài, cắt bỏ dạ dày, lọc máu, cường tuyến giáp, nhiễm khuẩn, bệnh đường ruột (như ỉa chảy, viêm ruột);, kém hấp thu liên quan đến bệnh gan - mật. Người mang thai có nhu cầu tăng về mọi mặt vitamin. Nên bổ sung bằng chế độ ăn. Một số trường hợp dùng thêm hỗn hợp các vitamin và muối khoáng như người mang thai kém ăn hoặc có nguy cơ thiếu hụt cao (chửa nhiều thai, nghiện hút thuốc lá, rượu, ma tuý). Dùng với lượng quá thừa hỗn hợp các vitamin và muối khoáng có thể có hịa cho mẹ và thai nhi, cần phải tránh.",Viên nang cứng,,,https://thuocbietduoc.com.vn/thuoc-54126/bvit-6-250mg.aspx
VD-26152-17,Oralphaces,Mỗi 5ml hỗn dịch sau khi pha chứa: Cephalexin 125 mg,"Chỉ định Cephalexin
- Nhiễm khuẩn đường hô hấp: viêm phế quản cấp và mãn và giãn phế quản có bội nhiễm. - Nhiễm khuẩn tai mũi họng: viêm tai giữa, viêm xương chũm, viêm xoang, viêm amydale và viêm họng. - Nhiễm trùng đường tiểu: viêm bể thận cấp và mãn, viêm bàng quang và viêm tuyến tiền liệt. Dự phòng nhiễm khuẩn đường niệu tái phát. - Nhiễm khuẩn sản và phụ khoa. - Nhiễm khuẩn da, mô mềm và xương. - Bệnh lậu và giang mai (khi dùng penicilline không phù hợp) - Trong nha khoa: thay thế tạm thời điều trị phòng ngừa với penicilline cho bệnh nhân mắc bệnh tim phải điều trị bệnh răng.",Thuốc bột pha hỗn dịch uống,,,https://thuocbietduoc.com.vn/thuoc-54113/oralphaces.aspx
VD-30660-18,Thepacodein capsules,Paracetamol 500mg; Codein phosphat hemihydrat 15mg,"Chỉ định Paracetamol
Paracetamol được dùng rộng rãi trong điều trị các chứng đau và sốt từ nhẹ đến vừa. 
* Giảm đau: 
Paracetamol được dùng giảm đau tạm thời trong điều trị chứng đau nhẹ và vừa: đau đầu, đau răng, đau bụng kinh... Thuốc có hiệu quả nhất là giảm đau cường độ thấp có nguồn gốc không phải nội tạng. Paracetamol không có tác dụng trị thấp khớp. Paracetamol là thuốc thay thế salicylat (được ưa thích ở người bệnh chống chỉ định hoặc không dung nạp salicylat) để giảm đau nhẹ hoặc hạ sốt. 
* Hạ sốt:


Paracetamol thường được dùng để giảm thân nhiệt ở người bệnh sốt, khi sốt có thể có hại hoặc khi hạ sốt nói chung không đặc hiệu, không ảnh hưởng đến tiến trình của bệnh cơ bản và có thể che lấp tình trạng bệnh của người bệnh.",Viên nang cứng,,,https://thuocbietduoc.com.vn/thuoc-59589/thepacodein-capsules.aspx
VN-19959-16,Getmoxy Tablets 400mg,Moxifloxacin (dưới dạng Moxifloxacin HCl) 400mg,"Chỉ định Moxifloxacin
Ðiều trị bệnh nhiễm khuẩn ở người lớn (≥ 18 tuổi) do những dòng vi khuẩn nhạy cảm :
Viêm xoang cấp do vi khuẩn gây bởi Streptococcus pneumoniae, Haemophilus influenzae hoặc Moraxella catarrhalis. 


Ðợt cấp của viêm phế quản mãn do vi khuẩn gây bởi Streptococcus pneumoniae, Haemophilus influenzae, Haemophilus parainfluenzae, Klebsiella pneumoniae, Staphylococcus aureus hoặc Moraxella catarrhalis. 
Viêm phổi mắc phải trong cộng đồng (với mức độ từ nhẹ đến trung bình) gây bởi Streptococcus pneumoniae, Haemophilus influenzae, Mycoplasma pneumoniae, Chlamydia pneumoniae hoặc Moraxella catarrhalis.",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-51075/getmoxy-tablets-400mg.aspx
VN-20903-18,Moxcor sachet,"Mỗi gói 2,5g chứa: Amoxicillin (dưới dạng Amoxicillin trihydrat) 250mg","Chỉ định Amoxicillin
Ðiều trị các nhiễm khuẩn do các vi khuẩn nhạy cảm với thuốc tại các vị trí sau: - Ðường hô hấp trên (bao gồm cả Tai Mũi Họng) như: viêm amiđan, viêm xoang, viêm tai giữa; - Ðường hô hấp dưới, như đợt cấp của viêm phế quản mãn, viêm phổi thùy và viêm phổi phế quản; - Ðường tiêu hóa: như sốt thương hàn; - Ðường niệu dục: như viêm thận-bể thận, lậu, sảy thai nhiễm khuẩn hay nhiễm khuẩn sản khoa. Các nhiễm khuẩn như nhiễm khuẩn huyết, viêm nội tâm mạc và viêm màng não do vi khuẩn nhạy cảm với thuốc nên được điều trị khởi đầu theo đường tiêm với liều cao và, nếu có thể, kết hợp với một kháng sinh khác. - Dự phòng viêm nội tâm mạc: Amoxicillin có thể được sử dụng để ngăn ngừa du khuẩn huyết có thể phát triển viêm nội tâm mạc. Tham khảo thông tin kê toa đầy đủ về các vi khuẩn nhạy cảm.",Bột pha hỗn dịch uống,,,https://thuocbietduoc.com.vn/thuoc-57290/moxcor-sachet.aspx
VN-14913-12,Omeprazole Capsules 20mg,"Omeprazole dạng pellets 7,5%","Chỉ định Omeprazole
- Loét tá tràng tiến triển. - Loét dạ dày tiến triển. - Viêm thực quản do hồi lưu dạ dày-thực quản. - Hội chứng Zollinger-Ellison.",Viên nang,,,https://thuocbietduoc.com.vn/thuoc-42063/omeprazole-capsules-20mg.aspx
VN-17593-13,Niscip-10,Atorvastatin (dưới dạng Atorvastatin calci) 10mg,"Chỉ định Atorvastatin
Ðiều trị hỗ trợ cho chế độ ăn kiêng làm giảm cholesterol toàn phần, LDL, apolipoprotein B, triglycerid & làm tăng HDL ở bệnh nhân tăng cholesterol máu nguyên phát & rối loạn lipid máu hỗn hợp (type IIa & IIb); làm giảm triglycerid máu type IV). Ðiều trị rối loạn betalipoprotein máu nguyên phát (type III). Ðiều trị hỗ trợ với các biện pháp làm giảm lipid khác để làm giảm cholesterol toàn phần & LDL ở bệnh nhân tăng cholesterol máu có tính gia đình đồng hợp tử.",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-45302/niscip-10.aspx
VN-8993-09,Nefopain 30,,,Viên nén,,,https://thuocbietduoc.com.vn/thuoc-31133/nefopain-30.aspx
VN-10825-10,Molcasine Tablet,Casein hydrolysate,,Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-37297/molcasine-tablet.aspx
VN-13076-11,Eucifex tablets,Cefixime,"Chỉ định Cefixime
Trong các nhiễm khuẩn sau đây gây ra bởi các chủng nhạy cảm với cefixime như Streptococcus sp. (ngoại trừ Enteroccus sp.), Streptococcus pneumoniae, Neisseria gonorrhoeae, Branhamella catarrhalis, Escherichia coli, Klebsiella sp., Serratia sp., Proteus sp. và Haemophilus influenzae:",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-38408/eucifex-tablets.aspx
VN-14896-12,Ampanto,Pantoprazole Sodium,"Chỉ định Pantoprazole
- Loét dạ dày tá tràng- Bệnh trào ngược dạ dày thực quản (GERD).",Bột đông khô pha tiêm,,,https://thuocbietduoc.com.vn/thuoc-42137/ampanto.aspx
VD-21474-14,Tadaxan,"Dexamethason 0,5 mg","Chỉ định Dexamethasone
Kháng viêm, dùng trong viêm gan mãn tính, viêm cầu thận, viêm mũi dị ứng, viêm xoang, viêm khớp, viêm đa khớp, hen suyễn",Viên nén (màu xanh),,,https://thuocbietduoc.com.vn/thuoc-48093/tadaxan.aspx
VN-5221-08,Mobic,Meloxicam,"Chỉ định Meloxicam
Dạng viên: điều trị triệu chứng dài hạn các cơn viêm đau mãn tính trong: - Viêm đau xương khớp (hư khớp, thoái hóa khớp). - Viêm khớp dạng thấp. - Viêm cột sống dính khớp. Dạng tiêm: điều trị triệu chứng ngắn hạn các cơn viêm đau cấp tính.",Viên nén,,,https://thuocbietduoc.com.vn/thuoc-26748/mobic.aspx
VD-4775-08,Qanazin,Flunarizine,"Chỉ định Flunarizine
Dự phòng đau nửa đầu dạng cổ điển (có tiền triệu); hoặc đau nửa đầu dạng thông thường (không có tiền triệu). Ðiều trị triệu chứng chóng mặt tiền đình do rối loạn chức năng hệ thống tiền đình. Ðiều trị các triệu chứng do thiểu năng tuần hoàn não và suy giảm oxy tế bào não bao gồm: chóng mặt, nhức đầu nguyên nhân mạch máu, rối loạn kích thích, mất trí nhớ, kém tập trung và rối loạn giấc ngủ.",Viên nang,,,https://thuocbietduoc.com.vn/thuoc-24696/qanazin.aspx
VN-3137-07,Lactocip Tablets,"Lactic acid bacillus, Thiamine nitrate, riboflavin, Pyridoxine hydrochloride, nicotinamide","Chỉ định Thiamine
Ðiều trị và phòng bệnh thiếu thiamin. Hội chứng Wernicke và hội chứng Korsakoff, viêm đa dây thần kinh do rượu, beriberi, bệnh tim mạch có nguồn gốc do dinh dưỡng ở người nghiện rượu mạn tính, phụ nữ mang thai, người có rối loạn đường tiêu hóa và những người nuôi dưỡng bằng đường tĩnh mạch, thẩm phân màng bụng và thận nhân tạo.",Viên nén sủi bọt,,,https://thuocbietduoc.com.vn/thuoc-13603/lactocip-tablets.aspx
VD-1818-06,Yeltu,Meloxicam,"Chỉ định Meloxicam
Dạng viên: điều trị triệu chứng dài hạn các cơn viêm đau mãn tính trong: - Viêm đau xương khớp (hư khớp, thoái hóa khớp). - Viêm khớp dạng thấp. - Viêm cột sống dính khớp. Dạng tiêm: điều trị triệu chứng ngắn hạn các cơn viêm đau cấp tính.",Viên nang,,,https://thuocbietduoc.com.vn/thuoc-15158/yeltu.aspx
VND-2664-04,Sâm quy bổ tâm huyết,"Thục địa, Xuyên khung, Ðảng sâm, Bạch truật, Viễn trí, Trần bì, Mạch môn, Đương quy,","Chỉ định Thục địa
- Bổ thận chữa di tinh, đau lưng, mỏi gối, ngủ ít, đái dầm...
- Bổ huyết điều kinh.
- Trừ hen suyễn do thận hư không nạp được phế khí.
- Làm sáng mắt (chữa quáng gà, giảm thị lực do can thận hư.
- Sinh tân, chỉ khát (chữa đái nhạt - đái đường).
Nên phối hợp vị thuốc với các vị hoá khí như Trần bì, Sa nhân, Sinh khương...để giảm tác dụng gây trệ của Thục địa.",Cao lỏng,,,https://thuocbietduoc.com.vn/thuoc-21280/sam-quy-bo-tam-huyet.aspx
VD-3183-07,Promethazin 2%,Promethazine hydrochloride,"Chỉ định Promethazine
Promethazin được dùng để chữa triệu chứng hoặc đề phòng các phản ứng quá mẫn (như mày đay, phù mạch, viêm mũi, viêm kết mạc và ngứa);, để an thần ở cả trẻ em (trừ trẻ nhỏ) và người lớn, cũng như để giảm lo âu và tạo giấc ngủ nhẹ, người bệnh dễ dàng tỉnh dậy.
Promethazin còn được dùng làm thuốc an thần và chống nôn trong ngoại khoa và sản khoa: Thuốc làm giảm căng thẳng, lo âu trước khi mổ, làm ngủ dễ và sau mổ làm giảm buồn nôn và nôn.
Promethazin hydroclorid dùng như một thuốc tiền mê, thường kết hợp với pethidin hydroclorid.
Phòng và điều trị say tàu xe.",Kem bôi da,,,https://thuocbietduoc.com.vn/thuoc-18439/promethazin-2.aspx
VNA-4738-02,Prednisolon 5mg,Prednisolone,"Chỉ định Prednisolone
Viêm mống mắt, viêm mống mắt-thể mi, viêm củng mạc, viêm thượng cũng mạc, viêm màng bồ đào. 
Viêm khớp dạng thấp, lupus ban đỏ toàn thân, một số thể viêm mạch: viêm động mạch thái dương và viêm quanh động mạch nút, bệnh sarcoid, hen phế quản, viêm loét đại tràng, thiếu máu tan huyết, giảm bạch cầu hạt và những bệnh dị ứng bao gồm cả phản vệ. 
Ung thư như bệnh bạch cầu cấp, u lympho, ung thư vú và ung thư tuyến tiền liệt ở giai đoạn cuối.",Viên nén,,,https://thuocbietduoc.com.vn/thuoc-18194/prednisolon-5mg.aspx
VND-4293-05,Dầu Thiên An,"Tinh dầu bạc hà, men thol, Tinh dầu quế, Tinh dầu định hương, Tinh dầu khuynh diệp, long não","Chỉ định Tinh dầu bạc hà
Sử dụng trong dược phẩm: thuốc uống, thảo dược, thực phẩm chức năng, v.v
Sử dụng trong mỹ phẩm: Kem đánh răng, nước xúc miệng, mỹ phẩm nói chung, mỹ phẩm khác
Sử dụng chăm sóc sức khỏe và làm đẹp: Massage, xông hơi, xông hương
Nguyên liệu cho nhiều ngành sản xuất khác.",Dung dịch dầu,,,https://thuocbietduoc.com.vn/thuoc-21400/dau-thien-an.aspx
VN-5290-08,Sungwon Adcock Roxithromycin 150mg,Roxithromycin,"Chỉ định Roxithromycin
Nhiễm trùng do chủng được xác định là có nhạy cảm với kháng sinh, chủ yếu trong: - Nhiễm trùng đường hô hấp trên: viêm họng, viêm amidan, viêm xoang. - Nhiễm trùng đường hô hấp dưới: viêm phổi, viêm phế quản, bệnh phế quản kinh niên bội nhiễm, viêm phổi không điển hình. - Nhiễm trùng da và mô mềm. - Nhiễm trùng cơ quan sinh dục không do lậu cầu: viêm niệu đạo, viêm cổ tử cung-âm đạo. - Nhiễm trùng răng miệng.",Viên nén bao phim,,,https://thuocbietduoc.com.vn/thuoc-26763/sungwon-adcock-roxithromycin-150mg.aspx
VN-7017-08,Acyclovir-AQP,Acyclovir,"Chỉ định Acyclovir
*Viên nén: Nhiễm virus herpes simplex da và niêm mạc, bao gồm herpes sinh dục khởi phát và tái phát. Ngăn chặn việc tái nhiễm herpes simplex trên người có miễn dịch bình thường.",Viên nang cứng,,,https://thuocbietduoc.com.vn/thuoc-29429/acyclovir-aqp.aspx
VNB-0636-00,Meko Cyprodin 2mg,Cyproheptadine,"Chỉ định Cyproheptadine
Dị ứng cấp & mạn: viêm da, chàm, vết đốt côn trùng, cảm, viêm mũi theo mùa, viêm kết mạc dị ứng, mề đay, phù Quincke, dị ứng thuốc, phản ứng huyết thanh, ngứa hậu môn sinh dục, ngứa do thủy đậu. Phòng & trị chứng đau nửa đầu & đau đầu do co mạch.",Viên nén,,,https://thuocbietduoc.com.vn/thuoc-9107/meko-cyprodin-2mg.aspx
V200-H12-10,Thuốc xoa bóp gia truyền,"Hạt gấc, Dây đau xương, Cốt toái bổ","Chỉ định Cốt toái bổ
Bổ thận, làm mạnh gân xương, hoạt huyết hóa ứ, cầm máu giảm đau, trị đau xương, đau lưng, mỏi gối, chữa dập xương, tiêu chảy kéo dài, chảy máu răng.",Cồn thuốc,,,https://thuocbietduoc.com.vn/thuoc-12416/thuoc-xoa-bop-gia-truyen.aspx
V575-H12-07,Hoạt huyết thông mạch P/H,"Đương quy, ngưu tất, ích mẫu, sinh địa, xuyên khung, đan sâm","Chỉ định
Hoạt Huyết Thông Mạch P/H được tinh chế từ các thảo dược sạch, bào chế bằng công nghệ hiện đại hàng đầu hiện nay theo bài thuốc cổ phương nổi tiếng “Tứ Vật Gia Giảm” được đúc kết nhiều năm kinh nghiệm có hiệu quả điều trị cao, cho hai tác dụng nội trội:


Một là, thuốc cho tác dụng hoạt huyết mạnh, chống ngưng tập tiểu cầu và các mảng xơ vữa trong lòng mạch, một nguyên nhân dễ dẫn đến tắc nghẽn và cản trở máu lưu thông, đồng thời các vị thuốc trên tăng cường và thúc đẩy máu lưu thông mạnh mẽ tới các bộ phận và tăng tuần hoàn cho Não, cung cấp đầy đủ oxy và dưỡng chất cần thiết giải quyết nhanh các triệu chứng của thiểu năng tuần hoàn não: Làm hết đau đầu, hoa mắt, chóng mặt, mất thăng bằng, mất ngủ; giảm stress, tăng cường trí nhớ, tập trung làm việc.


Hai là, thuốc còn có tác dụng bổ huyết, dưỡng huyết, tăng sinh hồng cầu và nâng cao sức khỏe giải quyết tận gốc và triệt để tình trạng thiếu máu, máu xấu gây bệnh thiểu năng tuần hoàn não, từ đó tránh tái phát.


Hoạt Huyết Thông Mạch P/H là nhãn hiệu thuốc nổi tiếng của Đông dược Phúc Hưng, hàm lượng dược liệu cao, dạng cao lỏng hấp thu nhanh, thành phần thảo dược nên rất an toàn trong điều trị, công dụng vượt trội được nhiều người tin dùng trong phòng và điều trị thiểu năng tuần hoàn não.


Công dụng/chỉ định:


Bổ huyết – hoạt huyết – thông mạch.


Dùng cho các trường hợp thiểu năng tuần hoàn não gây các triệu chứng: đau đầu, hoa mắt chóng mặt, giảm trí nhớ, mất thăng bằng, sạm da, mệt mỏi. Dùng để bổ huyết trong trường hợp huyết hư.


Dùng cho các trường hợp chân tay tê bì, nhức mỏi chân tay, đau vai gáy.",Viên nén bao đường,,,https://thuocbietduoc.com.vn/thuoc-10632/hoat-huyet-thong-mach-ph.aspx
